Array Configuration,User Distribution,Propagation Environment,Side-lobe Levels (SLL),SNR,Array Gain,RF Chains,Phase Shifters,Power Consumption,Algorithm Type,Excitation Spacing,Environment Condition,SNR Classification
4x32,234.00970570315434,rural,-8.80070766718524,24.77389737869482,26.56217018536615,2,1,190.8262871212871,SA,0.23775141015864942,LoS,1
1x8,695.43076309287,suburban,-20.808548848522292,6.517266982370311,25.830820126664005,9,5,105.28350781506299,SA,0.9276132101511259,NLoS,0
2x16,240.99949442283338,rural,-15.222615486609648,19.799006487168775,27.652112474576832,4,8,105.47954379182484,SA,1.1382860235037353,NLoS,0
1x8,629.0768682549094,suburban,-17.40566390688415,13.879778754319009,29.34509245049904,9,9,185.45286761566368,SA,0.3086558907935745,NLoS,0
4x32,749.6074844577387,suburban,-13.851211722198872,14.785551838337277,18.78141229483879,2,1,65.08446482643016,CMA-ES,0.6207374022581846,NLoS,0
4x32,226.5267500174738,urban,-5.677640265307627,33.827522946741844,29.00670933336781,7,2,73.10016470869172,SA,1.318389194354697,LoS,1
4x32,69.3438678526952,urban,-28.606611837464946,10.480844381341484,24.465798966856326,5,2,134.70606193507717,SA,1.4219123981844495,NLoS,0
2x16,139.66400556423233,suburban,-15.650962062459257,14.337357577357908,11.41336380616157,8,6,159.18343143088492,CMA-ES-SA,0.7356976653295579,LoS,0
2x16,609.9369975983152,rural,-8.42428051874288,20.296777271926153,23.63566242424691,8,1,142.86903783217332,SA,0.21132230764316623,NLoS,1
4x32,850.9519421634782,rural,-17.965432206289314,30.89080844448871,23.734333192096972,4,1,159.85647367923286,SA,0.46077503868332825,NLoS,1
1x8,54.54685302307012,rural,-28.03682035146068,17.50010249619111,28.117211275850543,4,2,119.27052746521346,SA,0.4261578884417462,NLoS,0
2x16,736.8097464512298,suburban,-15.986516189580728,27.315958426645132,17.458642649401842,8,4,173.93646171520467,SA,0.4345492087574797,NLoS,1
4x32,347.9054594905516,suburban,-21.69815272940449,30.69122294644407,21.698230005436358,3,2,114.52027871314114,CMA-ES,0.79143438753095,LoS,1
4x32,483.7430862203273,suburban,-26.126455366551603,14.300490674655467,10.24375102023485,7,4,53.574719177729726,CMA-ES-SA,0.9165159123681995,NLoS,0
2x16,929.5709543471099,suburban,-8.774137167913175,16.7825055061613,16.64150484362672,8,3,112.92321023473747,CMA-ES,0.2715134241519095,LoS,0
2x16,338.651789688487,urban,-16.960012175221962,15.696686710650688,11.244874523175618,8,3,145.4594901798214,CMA-ES-SA,1.345098409139668,LoS,0
2x16,470.6835646000912,suburban,-6.668089690523335,29.98567425853763,20.43745945529794,4,9,134.17931448883317,CMA-ES-SA,0.9679633525935607,NLoS,1
1x8,23.545590613074296,rural,-9.849587384923275,6.330405858608035,26.348953010139063,9,8,56.173184964439805,CMA-ES-SA,0.9361524223752075,LoS,0
1x8,90.78273280478999,urban,-12.675705155658317,14.2526326648604,14.128853842581378,4,9,17.804863320782523,CMA-ES-SA,1.4821905977379979,LoS,0
4x32,266.0056752234362,rural,-29.874362415867203,25.382256727853896,20.54882091115557,8,1,57.97134447421393,CMA-ES,0.9794015684903754,NLoS,1
2x16,37.573718412863656,suburban,-19.30441358404375,21.96330498696028,14.080172730215342,6,5,196.9679935382067,CMA-ES-SA,1.400542809021659,NLoS,1
1x8,635.0615727877685,urban,-25.062842958699193,18.08868077881083,12.413769356924808,5,4,45.048585674185354,SA,0.5007597613037085,NLoS,0
2x16,432.1343732336063,suburban,-7.230052223778305,21.198446816641532,20.21993583868685,4,9,98.23063411326977,SA,0.4361812864850966,NLoS,1
4x32,552.6637507007418,urban,-25.635400383090992,10.927537574849548,11.582972418994553,5,3,131.2857018779364,CMA-ES-SA,0.8231261615542343,NLoS,0
1x8,182.90071403736624,rural,-22.848498708517862,17.92149864824031,21.747092622759787,1,5,177.09990515941303,SA,0.8120525266913324,NLoS,0
1x8,302.97270914225,suburban,-17.07908080663752,20.05108952529047,10.626749213534525,7,8,154.44914113073943,SA,0.41707710927745556,LoS,1
1x8,667.1862301041979,suburban,-23.41590952504802,32.035673658638046,12.13429943736751,8,5,182.70109005651457,CMA-ES-SA,1.0795179196599267,NLoS,1
4x32,965.6496963940958,urban,-24.75338306802197,12.82505488411929,20.999949709747156,9,9,124.83290177991216,CMA-ES-SA,0.1414873469313706,LoS,0
2x16,59.91260586618711,urban,-15.02251687243119,31.034855064947976,21.828148257978278,3,2,174.41057354428386,CMA-ES-SA,1.0668826615692337,NLoS,1
1x8,891.4804776467134,suburban,-27.776761931124405,24.32724202477946,10.579738601875162,9,6,60.13016945644979,CMA-ES,0.7400490405726201,LoS,1
4x32,581.1123892980963,urban,-28.54580603197688,5.6102249320280295,21.46753576003117,5,5,91.80732001227429,CMA-ES-SA,1.0646105151831107,LoS,0
2x16,568.2803710880675,suburban,-20.693867620348215,26.738940106981808,26.77005050647274,6,9,170.31677012636214,CMA-ES-SA,0.7679128828981264,LoS,1
4x32,505.2757498556827,urban,-11.983388637303442,6.066556326471653,24.44632354587908,1,7,71.85709687779236,CMA-ES,1.468267296038573,NLoS,0
2x16,78.70014504514155,rural,-16.1298310431513,34.92143380441439,12.623702078415972,9,8,175.53220740529503,SA,0.5685589315443649,LoS,1
4x32,98.97808321879906,urban,-19.428088288330528,31.179100630735935,21.849492951272296,9,7,78.99186289878425,CMA-ES,1.4756021118033436,NLoS,1
2x16,604.9028856024952,rural,-15.85621089438544,13.92031242620137,23.44505000148427,6,5,79.04499370743505,SA,0.1909635194705655,LoS,0
1x8,347.5489857212027,urban,-20.86371288366816,12.722336905901162,10.744624035045835,8,5,68.71625381031745,CMA-ES,1.0572650846605791,NLoS,0
2x16,918.0953859119039,urban,-6.596341614197179,16.443232463168265,27.106953373672454,4,4,113.91918589113803,CMA-ES-SA,0.735906889498877,NLoS,0
4x32,412.52463198587753,suburban,-28.62737772723064,15.68500895943329,28.125347945796605,5,2,34.52306039075679,CMA-ES,1.2509926757415804,LoS,0
4x32,151.84864411561466,urban,-13.165213024254118,16.170134551561432,27.009045467245173,5,9,16.954503851123658,CMA-ES-SA,1.2054624976037973,NLoS,0
2x16,717.5716451670156,urban,-7.717933379306238,14.548296383584413,26.492629359782264,7,3,180.50846619448822,SA,1.2202942560263124,NLoS,0
1x8,300.41988722659977,rural,-9.902882281618666,23.634002205449942,24.899303969217865,7,3,186.49826836902045,CMA-ES-SA,0.23263403902352758,NLoS,1
1x8,530.2156042823342,urban,-25.39897412946383,9.92790991161872,22.668640625639203,7,3,24.47242575946573,CMA-ES,1.2513119798058125,LoS,0
2x16,700.8544576501183,suburban,-22.60184127549279,30.379438773380397,23.57254009976504,5,8,114.4425354426836,CMA-ES,0.39965622042126525,NLoS,1
2x16,901.2614700900497,rural,-12.073801532322381,29.37207452093946,26.12790586669966,4,6,112.53961035348442,SA,0.13595236940264868,NLoS,1
4x32,794.2692828536593,suburban,-27.893236020480863,19.294496235658112,23.24996916722609,8,1,80.76182927934731,CMA-ES-SA,0.4048342075581759,LoS,0
1x8,679.5974571939969,suburban,-9.703457504185398,30.58189895835643,16.55453913364142,1,3,118.09191589587591,SA,0.7709991465797658,LoS,1
2x16,682.8368505711921,suburban,-12.027326384880244,12.414352100908799,17.519222043227078,1,4,97.04267568833232,CMA-ES-SA,1.1389559038760049,NLoS,0
1x8,946.4653975917656,suburban,-11.759833769116437,5.526963671119009,27.941149367445842,6,2,103.03065269886537,CMA-ES-SA,0.4060854731659952,LoS,0
2x16,302.86585652157066,rural,-27.493965743310216,23.57623775089469,10.342441715943238,2,6,153.5139963865744,SA,0.2582105673263799,NLoS,1
2x16,11.100973254225533,urban,-12.055986379594227,18.737282208941462,23.976411624885642,3,1,109.93245079348226,SA,1.004354157033519,LoS,0
1x8,279.2350138042167,suburban,-13.00454686950075,22.01493638887612,29.09555104850431,4,1,71.49503763301189,CMA-ES-SA,1.4774572509040247,LoS,1
2x16,225.71246583047656,rural,-9.226937729453738,31.980182270552092,24.124563399159474,2,8,120.4766612969016,SA,0.9412184229198652,LoS,1
2x16,665.2162392628582,suburban,-28.960101093588264,34.097767206978304,29.87823976463564,7,4,131.74325944446386,CMA-ES-SA,1.0674803097727905,LoS,1
4x32,637.3744837678737,urban,-29.422233288305193,24.03359419266809,23.750898110566617,1,1,135.83915535987933,SA,0.8856344212449879,NLoS,1
2x16,597.5267688776765,rural,-20.674822503035983,27.921667695573152,10.68726058433722,3,7,127.47826368562477,SA,1.1952878219199055,LoS,1
2x16,26.081008777359163,rural,-26.280292903771176,7.514253004614928,26.540197632938472,2,9,136.27452530113197,SA,1.4661261882932228,NLoS,0
2x16,731.4902739061409,urban,-16.04038806074445,9.821467546745168,15.692598238786381,9,7,68.91762889677909,CMA-ES,0.8617809211658587,NLoS,0
4x32,330.2951083606366,rural,-7.0662774623312785,26.9961441485893,18.92114451328882,8,1,94.76544348506648,SA,0.6835067164398161,NLoS,1
1x8,668.4054291165647,urban,-20.213006741649608,17.940963691640057,16.241838318141642,3,1,137.05417215832605,CMA-ES,1.304480285624177,LoS,0
4x32,561.0126442171318,rural,-8.876240568184897,18.37895811213217,15.371082124193588,5,1,153.33002290488267,CMA-ES-SA,1.4576196812639861,LoS,0
4x32,349.3036161736281,rural,-29.99397813705334,14.258230449063099,18.628114073395707,3,8,92.48776444506345,CMA-ES-SA,0.28085429721739513,LoS,0
1x8,143.23050443306667,urban,-25.787133913520393,23.220691504332315,17.575028968813477,6,7,79.41324026821957,SA,0.909439351663429,LoS,1
4x32,103.47470868387614,urban,-29.23941150864786,10.554951362486078,22.666771636851788,5,3,146.0177044828431,CMA-ES,1.2094439895643965,NLoS,0
1x8,833.2031497811013,rural,-21.796320487123282,23.807488379416867,26.263024019750212,2,3,52.21290416871454,CMA-ES-SA,0.846675167218947,LoS,1
4x32,919.2135666607425,rural,-7.295260107587431,10.21396571405719,15.941773063744815,8,3,11.803517151839726,CMA-ES,0.6728757554701281,NLoS,0
1x8,653.2901662966566,urban,-27.576196910025306,6.914781041291408,14.274423056440348,6,2,99.52154046558414,CMA-ES,1.0173217495895888,LoS,0
2x16,112.39977371187854,urban,-14.83975558140499,14.910730660971831,23.337905417406844,3,4,42.940899417004765,CMA-ES-SA,0.4781793323186876,LoS,0
4x32,408.00694471935833,rural,-18.712601522013895,11.93421026029543,23.406401316615632,1,7,81.873724216905,CMA-ES,0.5887872401137172,NLoS,0
4x32,731.6498081041057,rural,-6.538294690854688,31.66974915668997,28.022624785723437,5,9,65.33448855003006,CMA-ES,1.4891873224338825,LoS,1
4x32,782.0226751699674,rural,-26.937021436572653,6.648603616058798,10.318913729066217,2,3,157.67975881768325,CMA-ES-SA,0.9910514681242935,LoS,0
4x32,127.03643606817771,urban,-24.699303737444275,10.298410777223685,27.060813242330198,2,7,72.96761488596775,SA,1.3220982176355045,NLoS,0
2x16,10.030411656928592,rural,-29.261450784712668,21.461588167491485,20.42004345896714,9,4,131.72840036397133,SA,1.2308759182520008,LoS,1
4x32,715.015675421799,suburban,-19.15161875921566,19.432015725424208,22.426041783441978,7,1,138.04339335387104,CMA-ES,1.0131815761516336,NLoS,0
2x16,363.03021422634356,urban,-23.054177510883644,6.375560551241046,11.827428811228295,6,5,96.72631425494751,SA,1.2770207154422826,NLoS,0
2x16,261.9365183020776,rural,-8.252351652741979,5.217572840454334,18.652298657440912,1,8,25.40480775049321,CMA-ES-SA,0.5020218936069993,LoS,0
2x16,22.768495091630186,urban,-14.876479670056124,34.642038258834496,14.546048144770475,2,3,143.06936635432712,CMA-ES-SA,0.9919630283372176,NLoS,1
2x16,544.8964126938847,suburban,-14.647731550607459,24.765041010765145,15.08450060165018,7,4,24.281903788319852,CMA-ES-SA,0.9268448853335732,NLoS,1
1x8,852.639228071722,urban,-16.70223257796744,15.962183927046706,20.08190229352055,3,3,28.850462343133376,CMA-ES,0.9713874411106826,LoS,0
1x8,958.055329809862,rural,-27.703741569269976,19.11296742989724,26.249119008062248,2,8,47.239500067228875,CMA-ES-SA,0.3360846980054853,LoS,0
4x32,570.0875011071563,suburban,-18.87453290686612,12.996503613628608,24.875618602897124,6,8,63.271401579750005,CMA-ES,0.4881402559972958,LoS,0
1x8,519.3167144624952,suburban,-5.012370257287088,15.346213510796293,21.819999181719076,8,4,170.8258230609992,CMA-ES,0.5013216463095548,NLoS,0
1x8,94.2058216343487,rural,-9.119267728849628,24.47133401804642,20.788363855069342,8,2,138.23513764985447,CMA-ES-SA,0.9427246276018685,NLoS,1
4x32,553.3840735271738,rural,-7.663523645822103,31.48435396602112,18.546120864689797,2,3,83.57042979918444,CMA-ES-SA,1.4615656326157005,LoS,1
4x32,386.1792881757407,rural,-9.419341018837514,10.523900692435546,29.454199471227728,6,3,195.93921572054313,CMA-ES,1.4356945716550074,NLoS,0
4x32,611.0639280747412,urban,-27.423957664225433,30.21084516155956,21.203851084684665,5,4,56.284483033797706,CMA-ES-SA,0.4180653741855752,NLoS,1
1x8,394.8390843977812,urban,-24.31379364838001,8.646698885548073,15.079327966244442,7,2,125.86473360300835,SA,0.5267833402934815,LoS,0
1x8,247.89613221586308,urban,-29.921958716089758,11.449766707651737,14.601815840800791,4,2,170.97068070108568,CMA-ES,0.15048664919083396,LoS,0
4x32,104.01562247609273,rural,-22.412246878047213,6.11525864148938,22.227060615502836,2,3,162.38428981178916,CMA-ES,0.6583418258031517,LoS,0
2x16,321.76926014300676,rural,-27.284814941337686,9.224355862789984,20.456550546218573,3,1,27.15847222746908,CMA-ES-SA,1.268543770352509,NLoS,0
4x32,105.67838594487476,urban,-18.180166367460423,32.51909436392152,10.153956059094256,9,8,142.48210249816316,CMA-ES-SA,1.382052434580596,NLoS,1
2x16,185.1279813157441,suburban,-13.071812785652451,18.783162398551358,26.601307443915587,8,6,58.99411355501147,CMA-ES,0.43109507139512104,LoS,0
2x16,987.4627969937504,urban,-8.137367624048075,7.329975853350606,24.08244708464869,9,3,77.58936083243869,CMA-ES,0.4721122628843749,NLoS,0
4x32,449.66252133755245,suburban,-11.269570872727545,33.79180514116884,23.23658579356207,5,1,102.90847663912145,CMA-ES,0.4091897431122551,LoS,1
4x32,536.5530488399664,rural,-6.535360105537372,31.369769232759502,11.375613153953179,5,3,160.24253155242477,CMA-ES-SA,0.5901449946044102,LoS,1
4x32,874.8823434498432,rural,-28.65254274015528,27.64047562604424,17.24111700344983,7,1,41.57827410711897,CMA-ES,1.2266631580267626,LoS,1
1x8,995.6132114857809,urban,-29.695504114586463,33.004183758426734,28.707645214655724,7,3,30.625494657527177,SA,1.0056004578382443,NLoS,1
2x16,586.8873048512347,urban,-13.466547154094684,11.603882625072924,27.251784826827276,1,4,39.15383655829248,SA,1.2003172850091801,NLoS,0
1x8,814.3490828337299,rural,-22.766189744443842,30.09107879030259,15.71085875739067,5,6,51.4624717624768,CMA-ES-SA,0.9162435488694286,NLoS,1
1x8,333.6716140933085,urban,-23.662474597355672,25.699735890629185,13.141177681982775,8,7,21.305352224095536,CMA-ES,0.46082630928280555,NLoS,1
4x32,312.6865178728182,rural,-21.727822807655144,31.092777487030652,18.98175914337154,7,7,186.00772921831472,CMA-ES,0.41919185229756173,NLoS,1
1x8,408.6766837846146,rural,-23.255098552690896,28.907346972278894,17.116607573353217,2,9,70.6258473468622,SA,0.11260098820924971,NLoS,1
4x32,675.7821900469127,suburban,-17.214089842460318,15.39485189530475,23.64452753411982,8,8,43.62536967461991,CMA-ES,1.1933749916237015,LoS,0
2x16,685.3697723625478,urban,-18.99628881939669,28.231956110517668,29.32869620168639,2,4,131.18849869959334,CMA-ES-SA,1.2859697166306048,LoS,1
4x32,322.0870403029563,rural,-17.189286215583593,12.873689089546708,17.26002899965123,1,6,159.5292625656595,CMA-ES-SA,1.1755956394797829,LoS,0
1x8,141.8778248952624,urban,-13.182159712489096,14.857764890841645,11.24448345304484,3,1,153.11449146426918,CMA-ES-SA,0.20416288081988704,LoS,0
1x8,636.0722939008534,suburban,-20.32173727572129,8.237171516689283,27.952280166847704,3,8,146.55436662954753,CMA-ES,1.1671102780378124,NLoS,0
4x32,137.0426035668769,suburban,-23.71730782144608,33.05229847941406,10.758994604797415,6,6,19.60069533321375,CMA-ES,0.16407443441037706,LoS,1
4x32,582.7075831470368,urban,-25.844986579781363,13.730100902008447,29.05531794306666,3,2,158.6103086518848,SA,0.2478302919889476,LoS,0
1x8,696.4879067757458,urban,-21.26314701168436,20.618673955143556,23.291588560180795,7,8,105.35694183785304,SA,0.7166655221057341,LoS,1
2x16,703.6053814305071,rural,-11.4548381188457,16.73998509398578,28.83378416883898,8,4,133.3263438059882,CMA-ES-SA,0.766605812494776,NLoS,0
2x16,755.9373895530008,suburban,-11.082377247213262,33.797843617505045,13.993193732979565,3,9,191.72067866245303,CMA-ES,1.242566091266175,LoS,1
4x32,874.1308273500078,suburban,-13.327365332894743,15.051475128154472,10.813995905076153,9,4,164.02778231007062,CMA-ES,1.0513376488572748,LoS,0
2x16,504.95940204514056,suburban,-24.149295617328136,28.35637464268067,19.764199565529836,1,1,166.8206817529409,CMA-ES-SA,0.3146482500837028,LoS,1
1x8,732.9466976342754,urban,-15.297843853632557,30.6624846389354,19.012468291402506,3,7,44.47877158685261,CMA-ES-SA,0.41660549652032186,LoS,1
4x32,622.9810080121783,rural,-15.7327584605788,18.06819492442898,16.629845465097656,3,5,100.51925400138227,SA,0.4999452635621614,NLoS,0
1x8,194.77354039970575,urban,-17.893345047256865,16.345154433587936,29.15312948777395,7,5,190.3718421519676,SA,0.27314169243680164,NLoS,0
1x8,35.43274842071409,urban,-16.250525340403392,27.432374627978838,26.451674643228642,5,4,120.71019789343403,CMA-ES-SA,0.5027028409029229,LoS,1
2x16,291.6959718201644,urban,-17.705234184408297,32.386879409187024,23.231640427511866,4,6,29.491410255205277,CMA-ES,1.1200374177556263,LoS,1
4x32,448.6033692742432,rural,-15.863590848147295,27.647951992167147,13.257165832756554,2,1,149.04576672819584,SA,0.4379620581501962,NLoS,1
4x32,620.9348849843698,urban,-12.11235113447178,11.813790967755969,24.686468164370496,7,3,18.15610094995948,CMA-ES-SA,1.269503505884541,NLoS,0
2x16,851.4597371981733,suburban,-27.259295139914006,31.64923242313116,24.54024909399448,3,7,151.03648073071034,CMA-ES,0.7573237931752909,NLoS,1
1x8,204.283259539104,suburban,-11.259356196274407,16.62745002310499,18.50136347232015,7,8,177.156799153303,CMA-ES-SA,0.5521100657421444,NLoS,0
1x8,134.29429199949232,suburban,-26.602846246810145,22.28688235333803,28.495718194280272,7,9,90.79752671653362,CMA-ES,0.6773853463684222,LoS,1
1x8,963.8451479995842,rural,-28.334300039740633,29.943068578781332,13.339557644580209,2,1,88.58644396716657,SA,1.093295436830888,NLoS,1
1x8,116.96411378264304,urban,-5.598007844463311,10.651843022014766,15.346751248233286,7,4,67.80016167839804,CMA-ES,0.8235097845443863,LoS,0
4x32,483.70615940611725,rural,-6.0752057782389635,28.535304070326593,11.264486785012673,6,2,176.61827416970922,CMA-ES,0.11019012956508129,NLoS,1
4x32,589.7080915053689,urban,-28.4890863764859,22.884883937320325,25.90901916355175,4,2,114.07907476919351,CMA-ES-SA,1.3912533852191051,LoS,1
2x16,545.9606766983638,suburban,-18.918663963125944,31.80024925482825,22.435187721907944,5,1,120.05938872057757,CMA-ES,0.1923944042025924,NLoS,1
2x16,95.17183546261377,urban,-25.343876542505633,10.159112055306288,16.29880611362499,8,5,135.72440426149137,SA,1.4140698883401401,LoS,0
4x32,66.45664486358316,urban,-17.866377571639546,17.620467111227853,13.276273271886307,5,2,67.04388003694663,CMA-ES-SA,0.13941395306807652,NLoS,0
4x32,114.42859318642532,urban,-9.245568925010314,29.98529278600512,10.802955400574808,3,4,92.22939915657824,CMA-ES-SA,1.1793710689404278,NLoS,1
1x8,589.7318070338864,rural,-6.234705631427744,5.576951103702806,13.334911372518732,2,9,150.90509481919676,CMA-ES-SA,0.8485445914566034,LoS,0
1x8,548.9014387579779,urban,-14.143683663711567,8.366041002969286,19.065692926753165,6,3,197.24252402240722,CMA-ES-SA,0.8080166528457483,LoS,0
2x16,241.4033841163768,urban,-21.152358319704575,34.71695638270204,14.943539380212123,6,8,16.518052612260746,CMA-ES-SA,0.20188990356160635,NLoS,1
4x32,641.3964004271356,urban,-14.916860858885041,13.411825357710516,15.179643548639334,7,6,18.103214609847814,CMA-ES-SA,0.4342430144730828,LoS,0
2x16,821.8668270350929,rural,-22.19996734728874,34.2662958117186,27.511527333354287,8,5,91.33567157675635,CMA-ES-SA,1.1885662438912687,LoS,1
4x32,51.16317024812783,rural,-7.254408979198491,10.475946530260217,20.30275346922201,4,2,135.32814861382653,SA,1.3477637618914917,NLoS,0
1x8,503.148644112562,rural,-8.239988422354077,15.83283329022007,24.585039462568293,8,3,83.4092787187102,SA,0.8407661534741713,NLoS,0
2x16,692.4173079816634,urban,-16.044206243008475,27.58608333510712,10.714218980562862,1,8,199.93134425338408,CMA-ES-SA,0.5946807549076335,NLoS,1
2x16,259.7888077989902,suburban,-21.880027115490986,24.733352217145356,17.303267113560572,6,9,47.118259036365814,CMA-ES,0.18392049128989515,LoS,1
4x32,314.6931962402176,suburban,-22.66525811042554,22.433671997871667,19.583386947908835,6,7,11.505837021411224,CMA-ES-SA,1.0550499364928765,NLoS,1
1x8,617.50152395949,suburban,-29.164550132373513,20.89697527415023,13.728337104203694,3,1,46.12457883942613,CMA-ES-SA,0.48982525496079565,NLoS,1
2x16,898.9559405092996,urban,-9.60447872436762,30.30321330994221,12.403830828910774,9,6,178.5000512692472,CMA-ES-SA,0.17701920098900553,LoS,1
1x8,811.8251760998703,suburban,-18.7404196740248,12.048456885001782,27.40607556999685,5,7,37.57830864500828,CMA-ES,1.0321924207380708,LoS,0
2x16,587.2989169085877,suburban,-21.871676789993387,18.274127809805552,28.78863254199593,1,6,101.00520825826175,SA,0.7800077109472616,NLoS,0
1x8,732.9195005796768,suburban,-18.22224112505615,9.663568764693718,11.576133960908148,7,2,89.66247433707514,CMA-ES,0.11674700958241352,LoS,0
4x32,371.1742455057207,urban,-9.531550238633699,22.878247871921133,16.98037425084886,3,9,136.48781104531452,CMA-ES,0.2552936547488859,LoS,1
2x16,644.5558728177701,suburban,-26.88464480731197,12.516332728139606,29.165712562889475,4,3,20.37316141969606,CMA-ES,1.0788827009443218,NLoS,0
2x16,471.5197752162814,suburban,-8.558600293954317,15.015261930301575,11.663234662649298,6,6,135.16253250258296,CMA-ES,0.18913986629210394,LoS,0
1x8,198.0367750929853,urban,-7.562279122291152,19.137521498705844,22.872827457574523,8,6,77.40281235664372,CMA-ES-SA,1.3123482907801864,LoS,0
1x8,704.7208911384846,rural,-6.332302124152797,5.803117571093836,29.444427419340112,4,8,185.94751622567478,SA,0.5358567883879057,LoS,0
2x16,560.8999909753338,suburban,-20.062800189434306,7.75813807762513,29.564473371627493,9,4,171.28859262132212,CMA-ES,0.22413305861099447,NLoS,0
4x32,365.0353661340555,rural,-24.571489899058204,25.57787662124659,19.424466618074867,8,6,85.90618721074135,SA,1.1636603294352916,LoS,1
1x8,912.2257981778445,suburban,-20.658979538332538,17.869099421525217,13.254982155647612,6,1,198.649450268392,CMA-ES-SA,0.8341981282342332,NLoS,0
1x8,30.724776648465934,urban,-21.677197594214917,30.943706659996863,14.041686299548777,7,9,19.869313004686965,CMA-ES-SA,0.5292960453310166,NLoS,1
1x8,322.61541973700105,rural,-25.596152187428498,25.840160109325982,27.79202790248789,8,9,159.84012181219623,SA,0.6685376783369751,LoS,1
2x16,66.31258379987008,rural,-14.818333247462801,5.243028249419673,28.233660086594718,2,7,92.4289395651989,CMA-ES-SA,0.12997735384675624,NLoS,0
2x16,768.8620430594109,rural,-18.084395987284278,23.501369923014046,22.157592877471096,5,1,92.32797747164122,SA,1.0277779525552004,NLoS,1
2x16,705.0863795726547,rural,-8.357475191899908,7.811745981791493,25.323527989398226,7,3,42.32542164761511,CMA-ES,0.6120831645488223,NLoS,0
2x16,338.03869654895385,suburban,-29.197260487948544,28.427995393714827,24.798625029408164,8,5,107.82718479472958,CMA-ES-SA,1.0996525976193816,LoS,1
4x32,678.9062731850023,suburban,-13.903301811121842,34.74523064835506,23.236431959782138,5,4,26.096514407216198,CMA-ES-SA,0.979439604333566,NLoS,1
4x32,401.97785393399033,rural,-10.92627803721097,20.935963827245345,26.54553909743878,3,5,127.14966401007169,SA,1.0117558602736332,NLoS,1
2x16,758.69125350821,suburban,-11.012835770292323,25.483385005823912,23.70813246080642,6,7,55.90218376223858,CMA-ES-SA,1.2100497954062053,NLoS,1
4x32,459.64182610933904,rural,-7.848150822611871,12.119424826842547,20.680046114949988,5,9,147.7230286961803,CMA-ES,0.9836213097267513,NLoS,0
1x8,418.1569305533489,rural,-11.77415642926265,18.127932312613808,14.739127251763136,8,1,125.39868846874882,CMA-ES-SA,0.6862163009386494,NLoS,0
1x8,935.382616333418,urban,-6.804748458807591,30.68285996709151,24.87776288237238,9,5,151.81695166277473,CMA-ES-SA,0.6458985864284897,NLoS,1
1x8,258.37030889179323,rural,-21.683585004477713,10.022688432387536,19.46875735676549,9,3,152.45099334450015,CMA-ES-SA,0.26741494947079814,NLoS,0
2x16,129.24286659659975,suburban,-17.419764581211425,12.966068168412864,15.895833680150186,6,3,47.37471859188383,SA,1.1912207784187385,LoS,0
1x8,588.6976821268636,rural,-29.648008417927734,18.363010258580907,26.03892551483551,4,2,10.128198602453256,CMA-ES,1.1655518184564706,LoS,0
4x32,969.6285941613371,urban,-29.82606031741772,26.367466755320418,23.934272007060567,4,6,79.49463928462015,CMA-ES,0.4448177139197328,LoS,1
2x16,384.0608215899148,suburban,-23.996834488712004,16.276518643870215,28.746791262494,9,6,184.6231510013367,CMA-ES-SA,1.3077546777774025,NLoS,0
4x32,71.4163959924937,urban,-27.47982007152287,32.831968393490115,13.308832800377555,4,3,119.8008830808085,CMA-ES-SA,0.9246045609068795,NLoS,1
1x8,345.9122146364718,urban,-23.49471580160616,7.833711538061575,22.983785692729864,8,1,148.2253810687532,SA,0.7701615793523942,LoS,0
1x8,510.8723377763629,rural,-25.573917636790064,16.124125926345425,14.88478936176352,9,7,177.11836412947505,CMA-ES,0.12449482227569422,NLoS,0
1x8,170.30377656589158,urban,-29.286999379033794,26.268623702852658,28.071659706032833,5,2,182.15106706769245,CMA-ES-SA,0.6358376602100427,NLoS,1
2x16,661.5211958759271,urban,-7.267396339848766,11.779602969844774,11.989988285132313,6,8,110.51477988879117,CMA-ES,0.9969390755299282,LoS,0
4x32,997.7718951200986,suburban,-29.79442171527771,24.692394026890188,23.123236128897545,3,3,112.77899613329046,CMA-ES-SA,0.22564697276373685,NLoS,1
2x16,457.22208122162937,urban,-11.597946391572865,9.926508746820378,25.821714430560597,5,1,171.67837983429212,CMA-ES-SA,0.7433942324425675,LoS,0
2x16,361.1812711629105,rural,-26.196302827012087,6.679408545850592,17.098356807294145,5,9,163.4222327051026,SA,1.4908103319062347,LoS,0
1x8,406.69712516612196,rural,-7.1942594500100014,8.630471502459466,29.082761587676185,2,5,142.78313398203463,CMA-ES,1.1031540920926945,NLoS,0
2x16,123.99471661124913,rural,-7.680101510252854,32.899543494024044,27.014613691720747,6,1,124.84821588209824,CMA-ES,0.8656192425022461,LoS,1
2x16,884.4408654119616,urban,-13.652471340768567,21.55252648818654,15.892365993698068,9,6,127.27086948992643,CMA-ES-SA,0.8462460389147072,NLoS,1
1x8,420.67739896613847,suburban,-13.194146254984872,28.89037326438947,10.150821854319974,7,3,78.95315547844318,CMA-ES-SA,0.1612711151614722,NLoS,1
2x16,393.4016673105929,rural,-29.866521450757787,14.979635027151536,15.933143522361217,8,4,169.7743720063213,SA,1.4402402123711104,LoS,0
